-1.227500000000000000e+02,3.775000000000000000e+01
-1.225863741668583913e+02,3.695012327856942846e+01
-1.226615990168982933e+02,3.664748563908613477e+01
-1.229073892684382372e+02,3.588512716154425419e+01
-1.217243317937422944e+02,3.483700906101913830e+01
-1.210279001535800489e+02,3.444468917379352035e+01
-1.185000000000000000e+02,3.375000000000000000e+01
